subid,trial,person,role,target,rep_num,age,experiment,utterance,correct,director
11,11,parent,matcher,D1,2,4,adult-child,Is it the flatter one is it the one that's flat,TRUE,child
11,12,parent,director,I1,2,4,adult-child,Oh now I got the one who's holding the triangle,TRUE,parent
11,13,child,director,G1,2,4,adult-child,I got the one with lots of diamonds and triangles I I have the one with a little diamond on the top and a triangle in the middle,TRUE,child
11,13,parent,matcher,G1,2,4,adult-child,On the top of it,TRUE,child
11,14,parent,director,E1,2,4,adult-child,Now I've got the one who looks like a person who has their hands in the air and they're jumping,TRUE,parent
11,15,child,director,F1,2,4,adult-child,I've got the one that has their hands in the air and they're really wide and they're running,TRUE,child
11,16,parent,director,H1,2,4,adult-child,I've got the one that is standing up,TRUE,parent
11,17,child,director,K1,2,4,adult-child,I have the one that looks like a doggy standing up,TRUE,child
11,18,parent,director,C1,2,4,adult-child,So I've got one who looks like the man who's crawling,TRUE,parent
11,19,child,director,A1,2,4,adult-child,I've got the one that has lots of triangles And one diamond head,TRUE,child
11,19,parent,matcher,A1,2,4,adult-child,There's lots of triangles And a diamond head,TRUE,child
11,20,parent,director,B1,2,4,adult-child,Oh I've got the one that looks like a man who's walking he looks sad his head is down,TRUE,parent
11,21,parent,director,G1,3,4,adult-child,OK I've got the one who looks like the man sitting down,TRUE,parent
11,22,child,director,I1,3,4,adult-child,The one that's holding something,TRUE,child
11,22,parent,matcher,I1,3,4,adult-child,Is it the man holding something or is it the one who's jumping,TRUE,child
11,23,parent,director,D1,3,4,adult-child,OK now I've got the one who is flat and like looks like they're in a boat,TRUE,parent
11,24,child,director,B1,3,4,adult-child,I've got the one that's walking and it's a man and it's sad,TRUE,child
11,25,parent,director,K1,3,4,adult-child,Oh I've got the doggy standing up,TRUE,parent
11,26,child,director,E1,3,4,adult-child,Bird Yeah,TRUE,child
11,26,parent,matcher,E1,3,4,adult-child,The bird the one who's flying,TRUE,child
11,27,parent,director,A1,3,4,adult-child,Oh I've got the one that looks like Someone running,TRUE,parent
11,28,child,director,H1,3,4,adult-child,So I have this one,TRUE,child
11,28,parent,matcher,H1,3,4,adult-child,Is it the one who's jumping,TRUE,child
11,29,parent,director,F1,3,4,adult-child,I got the one that's really wide and looks like someone who's running,TRUE,parent
11,30,child,director,C1,3,4,adult-child,I have the one that's crawling,TRUE,child
11,31,child,director,A1,4,4,adult-child,the one with like some triangles,TRUE,child
11,32,parent,director,E1,4,4,adult-child,I've got one jumping,TRUE,parent
11,33,child,director,K1,4,4,adult-child,Dog standing up,TRUE,child
11,34,parent,director,H1,4,4,adult-child,I've got the one who's not the man crawling the other one,TRUE,parent
11,35,child,director,D1,4,4,adult-child,The one who that looks like they're in a boat,TRUE,child
11,36,child,matcher,I1,4,4,adult-child,I've got the one where he's holding something,TRUE,parent
11,37,child,director,G1,4,4,adult-child,The one that has one triangle and one diamond,TRUE,child
11,38,parent,director,B1,4,4,adult-child,I've got the one that looks like the man walking really sad,TRUE,parent
11,39,child,director,F1,4,4,adult-child,I've got the one that looks like it's running really wide,TRUE,child
11,40,parent,director,C1,4,4,adult-child,I've got the one who looks like he's crawling,TRUE,parent
12,1,parent,director,H1,1,6,adult-child,A a it look like a a diamond on the top it look like a man pointing this way,TRUE,parent
12,2,child,director,G1,1,6,adult-child,I have a man bending down,FALSE,child
12,3,parent,director,D1,1,6,adult-child,OK I have a man laying down,TRUE,parent
12,4,child,director,I1,1,6,adult-child,a man holding a triangle,TRUE,child
12,5,parent,director,C1,1,6,adult-child,OK I have a man bending down,TRUE,parent
12,6,child,director,B1,1,6,adult-child,A man walking,TRUE,child
12,7,parent,director,A1,1,6,adult-child,OK I have a man walking this way,TRUE,parent
12,8,child,director,K1,1,6,adult-child,I have a man He's bending down,TRUE,child
12,8,parent,matcher,K1,1,6,adult-child,You got the man bending down,TRUE,child
12,9,parent,director,F1,1,6,adult-child,I have a I have a man pointing to the sky,FALSE,parent
12,10,child,director,E1,1,6,adult-child,I have a a man who walking,FALSE,child
12,10,parent,matcher,E1,1,6,adult-child,You got a man walking,FALSE,child
12,11,child,director,D1,2,6,adult-child,I have a man laying down,TRUE,child
12,11,parent,matcher,D1,2,6,adult-child,You got the man laying down,TRUE,child
12,12,parent,director,K1,2,6,adult-child,I have a man bending over,TRUE,parent
12,13,child,director,F1,2,6,adult-child,I have a man walking,FALSE,child
12,13,parent,matcher,F1,2,6,adult-child,You got the man walking,FALSE,child
12,14,parent,director,I1,2,6,adult-child,I got the man with the triangle,TRUE,parent
12,15,child,director,A1,2,6,adult-child,I have a man walking this way,TRUE,child
12,15,parent,matcher,A1,2,6,adult-child,"Which way is he walking, this way or? Is he walking there",TRUE,child
12,16,parent,director,G1,2,6,adult-child,Oh I I got a man sitting down,TRUE,parent
12,17,child,director,H1,2,6,adult-child,I have a man pointing,TRUE,child
12,17,parent,matcher,H1,2,6,adult-child,Pointing,TRUE,child
12,18,parent,director,E1,2,6,adult-child,I got a man jumping in the air,TRUE,parent
12,19,child,director,C1,2,6,adult-child,I have the man bending down,TRUE,child
12,19,parent,matcher,C1,2,6,adult-child,you know that could be a dog too,TRUE,child
12,20,parent,director,B1,2,6,adult-child,OK I have a man walking this way,FALSE,parent
12,21,parent,director,H1,3,6,adult-child,I have a man pointing this way,TRUE,parent
12,22,child,director,K1,3,6,adult-child,I have a man laying down,FALSE,child
12,22,parent,matcher,K1,3,6,adult-child,Laying down,FALSE,child
12,23,parent,director,A1,3,6,adult-child,I got a man walking,TRUE,parent
12,24,child,director,B1,3,6,adult-child,I have a man holding a triangle,FALSE,child
12,24,parent,matcher,B1,3,6,adult-child,A man with the triangle,FALSE,child
12,25,parent,director,C1,3,6,adult-child,"I got the thing that look like a dog, bending down",TRUE,parent
12,26,child,director,G1,3,6,adult-child,"I have a man, pointing, sitting down",TRUE,child
12,26,parent,matcher,G1,3,6,adult-child,He's sitting down,TRUE,child
12,27,parent,director,D1,3,6,adult-child,I got I got a man laying down,TRUE,parent
12,28,child,director,E1,3,6,adult-child,I got a man jumping,TRUE,child
12,28,parent,matcher,E1,3,6,adult-child,Jumping,TRUE,child
12,29,parent,director,F1,3,6,adult-child,I have a man pointing to the sky,FALSE,parent
12,30,child,director,I1,3,6,adult-child,I have a man holding a triangle,TRUE,child
12,31,child,director,C1,4,6,adult-child,I have a man with A dog,TRUE,child
12,31,parent,matcher,C1,4,6,adult-child,You got the dog,TRUE,child
12,32,parent,director,E1,4,6,adult-child,I have a man jumping in the air,TRUE,parent
12,33,child,director,H1,4,6,adult-child,I have a man pointing,TRUE,child
12,33,parent,matcher,H1,4,6,adult-child,Is he laying down,TRUE,child
12,34,parent,director,I1,4,6,adult-child,I have a man with the upside down triangle,TRUE,parent
12,35,child,director,A1,4,6,adult-child,I have a man Big one,FALSE,child
12,35,parent,matcher,A1,4,6,adult-child,Is it the big one or the little one,FALSE,child
12,36,parent,director,B1,4,6,adult-child,I have a man looking at the ground,TRUE,parent
12,37,child,director,F1,4,6,adult-child,I have a man pointing,TRUE,child
12,37,parent,matcher,F1,4,6,adult-child,pointing to the sky,TRUE,child
12,38,parent,director,K1,4,6,adult-child,OK I have a man I got the man pointing Not the one jumping,TRUE,parent
12,39,child,director,D1,4,6,adult-child,I have the man laying down,TRUE,child
12,39,parent,matcher,D1,4,6,adult-child,You got the man laying down,TRUE,child
12,40,parent,director,G1,4,6,adult-child,I got the man sitting down,TRUE,parent
13,1,parent,director,K1,1,6,adult-child,it looks like a person is kind of bent over,TRUE,parent
13,2,child,director,D1,1,6,adult-child,like a person that has a head and he's like on the ground with his hands out,TRUE,child
13,3,parent,director,B1,1,6,adult-child,it looks like a person who's walking with their head down,TRUE,parent
13,4,child,director,C1,1,6,adult-child,it looks like they're doing this on the floor,TRUE,child
13,5,parent,director,G1,1,6,adult-child,it looks like a person is sitting down,TRUE,parent
13,6,child,director,A1,1,6,adult-child,it looks like a person is running away,TRUE,child
13,7,parent,director,H1,1,6,adult-child,it looks like a person is reading a book,TRUE,parent
13,8,child,director,I1,1,6,adult-child,it looks like a person who is bending over and reading a book,TRUE,child
13,9,parent,director,E1,1,6,adult-child,it looks like it's a person jumping up,TRUE,parent
13,10,child,director,F1,1,6,adult-child,it looks like someone who's running like a bird,TRUE,child
13,11,child,director,E1,2,6,adult-child,is a person who is jumping up,TRUE,child
13,12,parent,director,I1,2,6,adult-child,it looks like a person is standing up but kind of bending over,TRUE,parent
13,13,child,director,G1,2,6,adult-child,someone who's sitting down,TRUE,child
13,14,parent,director,D1,2,6,adult-child,it looks like a person who's laying down,TRUE,parent
13,15,child,director,K1,2,6,adult-child,it looks like a person who's bending over. it looks like someone who's bending over like this,FALSE,child
13,15,parent,matcher,K1,2,6,adult-child,do they have anything in their hands?,FALSE,child
13,16,child,matcher,F1,2,6,adult-child,is it on your right or left.,TRUE,parent
13,16,parent,director,F1,2,6,adult-child,"it looks like a person is pointing up to the sky. they may be walking or running, but they are pointing up",TRUE,parent
13,17,child,director,B1,2,6,adult-child,it looks like there's a person who has his head down and is leaning over while walking,TRUE,child
13,18,parent,director,C1,2,6,adult-child,it's a person who is bending over on the ground,TRUE,parent
13,19,child,director,H1,2,6,adult-child,it looks like there's a guy with a hat on his head who's standing with his arms out like a,TRUE,child
13,20,parent,director,A1,2,6,adult-child,it's the person running,TRUE,parent
13,21,parent,director,K1,3,6,adult-child,it looks like a person standing up but they're bent over a little bit,TRUE,parent
13,22,child,director,C1,3,6,adult-child,ducking on the floor,TRUE,child
13,23,parent,director,G1,3,6,adult-child,a person sitting down,TRUE,parent
13,24,child,director,A1,3,6,adult-child,somebody running,TRUE,child
13,25,parent,director,B1,3,6,adult-child,somebody walking with their head down,TRUE,parent
13,26,child,director,F1,3,6,adult-child,someone whos throwing up his hands in the air,TRUE,child
13,27,parent,director,H1,3,6,adult-child,"a person who's sitting down. the person with a diamond head who is sitting down, reading. not laying down, but sitting.",TRUE,parent
13,28,child,director,I1,3,6,adult-child,it's someone like bending over reading a book,TRUE,child
13,29,parent,director,E1,3,6,adult-child,a person jumping,TRUE,parent
13,30,child,director,D1,3,6,adult-child,someone laying down,TRUE,child
13,31,child,director,E1,4,6,adult-child,it looks like someone jumping up in the air in my blue box it looks like someone pointing up to the air and jumping,TRUE,child
13,32,parent,director,A1,4,6,adult-child,it's someone running,TRUE,parent
13,33,child,director,K1,4,6,adult-child,it's someone bending over reading a book,TRUE,child
13,34,parent,director,F1,4,6,adult-child,it's someone running,TRUE,parent
13,35,child,director,H1,4,6,adult-child,is someone sitting down,TRUE,child
13,35,parent,matcher,H1,4,6,adult-child,are they sitting down or ?,TRUE,child
13,36,parent,director,C1,4,6,adult-child,it's someone bent over on the ground,TRUE,parent
13,37,child,director,G1,4,6,adult-child,someone sitting down,TRUE,child
13,38,parent,director,D1,4,6,adult-child,someone laying down. it looks like they're laying back and reading something,TRUE,parent
13,39,child,director,B1,4,6,adult-child,somebody walking away with their head down,TRUE,child
13,40,parent,director,I1,4,6,adult-child,"somebody is standing up, bent over, with something in their hand.",TRUE,parent
14,1,parent,director,D1,1,8,adult-child,Ok the one,TRUE,parent
14,2,child,director,E1,1,8,adult-child,the one that looks like a boat,TRUE,child
14,3,parent,director,C1,1,8,adult-child,the one that looks like a dome,TRUE,parent
