subid,trial,person,role,target,rep_num,age,experiment,utterance,correct
10,29,parent,director,D1,3,8,adult-child,Person who's laying down with their leg in the air,TRUE
10,30,child,director,I1,3,8,adult-child,a person with a square head triangle foot Holding a triangle.,TRUE
10,30,parent,matcher,I1,3,8,adult-child,"mhm mhm, and they're holding a ball?",TRUE
10,31,child,director,E1,4,8,adult-child,"Person doing this, whee",TRUE
10,32,parent,director,H1,4,8,adult-child,Person holding a bowl of soup again,TRUE
10,33,child,director,G1,4,8,adult-child,sitting down,TRUE
10,34,parent,director,A1,4,8,adult-child,Running away,TRUE
10,35,child,director,D1,4,8,adult-child,Leg up,TRUE
10,36,parent,director,F1,4,8,adult-child,Dabbing,TRUE
10,37,child,director,B1,4,8,adult-child,Walking away,TRUE
10,38,parent,director,C1,4,8,adult-child,laying down in prayer,TRUE
10,39,child,director,K1,4,8,adult-child,Sticking their butt out,TRUE
10,39,parent,matcher,K1,4,8,adult-child,Sticking their butt out oh yeah,TRUE
10,40,parent,director,I1,4,8,adult-child,Holding a bowl of soup out,TRUE
11,1,parent,director,D1,1,4,adult-child,Oh,FALSE
11,2,child,director,E1,1,4,adult-child,This one A bird Wider,TRUE
11,2,parent,matcher,E1,1,4,adult-child,What does it look like A bird is it long and skinny or is it wider,TRUE
11,3,parent,director,K1,1,4,adult-child,I got the one that looks like a doggy standing up,TRUE
11,4,child,director,B1,1,4,adult-child,A person The person walking,TRUE
11,4,parent,matcher,B1,1,4,adult-child,The person walking Or the person bent over,TRUE
11,5,child,matcher,G1,1,4,adult-child,This one I don't know,TRUE
11,5,parent,director,G1,1,4,adult-child,Now I've got one that looks like a lady sitting in a chair,TRUE
11,6,child,director,C1,1,4,adult-child,The person crawling,TRUE
11,6,parent,matcher,C1,1,4,adult-child,Person crawling,TRUE
11,7,parent,director,F1,1,4,adult-child,I've got the one that looks like the person who has their arms in the air and they're running,TRUE
11,8,child,director,H1,1,4,adult-child,I have the person that has a kite head The wide one,TRUE
11,8,parent,matcher,H1,1,4,adult-child,Mmm they both look like they have kite heads do you have the one that it's straight up and down or the one that it's kind of sideways Do you have the person who is really wide or the person who's skinny and has less triangles,TRUE
11,9,parent,director,A1,1,4,adult-child,now I've got the person who's skinny and has less triangles,TRUE
11,10,child,director,I1,1,4,adult-child,I got the one that's holding I got the person that's holding a triangle in his hands,TRUE
11,11,child,director,D1,2,4,adult-child,The one that look has a mountain behind it Right here Right here Hey look at this one right here Yeah,TRUE
11,11,parent,matcher,D1,2,4,adult-child,Is it Is it the flatter one I can't see it is it the one that's flat,TRUE
11,12,parent,director,I1,2,4,adult-child,Oh now I got the one who's holding the triangle,TRUE
11,13,child,director,G1,2,4,adult-child,I got the one with lots of diamonds and triangles I I have the one with a little diamond on the top Yeah and a triangle in the middle,TRUE
11,13,parent,matcher,G1,2,4,adult-child,On the top of it,TRUE
11,14,parent,director,E1,2,4,adult-child,Now I've got the one who looks like a person who has their hands in the air and they're jumping,TRUE
11,15,child,director,F1,2,4,adult-child,I've got the one that has their hands in the air and they're really wide and they're running,TRUE
11,16,parent,director,H1,2,4,adult-child,I've got the one that is standing up,TRUE
11,17,child,director,K1,2,4,adult-child,I have the one that looks like a doggy standing up,TRUE
11,18,parent,director,C1,2,4,adult-child,So I've got one who looks like the man who's crawling,TRUE
11,19,child,director,A1,2,4,adult-child,I've got the one that has lots of triangles And one diamond head,TRUE
11,19,parent,matcher,A1,2,4,adult-child,There's lots of triangles And a diamond head,TRUE
11,20,parent,director,B1,2,4,adult-child,Oh I've got the one that looks like a man who's walking he looks sad his head is down,TRUE
11,21,parent,director,G1,3,4,adult-child,Oh now OK I've got the one who looks like the man sitting down,TRUE
11,22,child,director,I1,3,4,adult-child,The one that's holding something,TRUE
11,22,parent,matcher,I1,3,4,adult-child,Is it the man holding something or is it the one who's jumping,TRUE
11,23,parent,director,D1,3,4,adult-child,OK now I've got the one who is flat and like looks like they're in a boat,TRUE
11,24,child,director,B1,3,4,adult-child,I've got the one that's walking and it's a man and it's sad,TRUE
11,25,parent,director,K1,3,4,adult-child,Oh I've got the doggy standing up,TRUE
11,26,child,director,E1,3,4,adult-child,Bird Yeah,TRUE
11,26,parent,matcher,E1,3,4,adult-child,The bird the one who's flying,TRUE
11,27,parent,director,A1,3,4,adult-child,Oh I've got the one that looks like uh Someone running,TRUE
11,28,child,director,H1,3,4,adult-child,So I have this one No Yeah,TRUE
11,28,parent,matcher,H1,3,4,adult-child,Is it the one who's jumping It's the other one,TRUE
11,29,parent,director,F1,3,4,adult-child,I got the one that's really wide and looks like someone who's running,TRUE
11,30,child,director,C1,3,4,adult-child,I have the one that's crawling,TRUE
11,31,child,director,A1,4,4,adult-child,Uh uh the one with like some triangles,TRUE
11,32,parent,director,E1,4,4,adult-child,I've got one jumping,TRUE
11,33,child,director,K1,4,4,adult-child,Dog standing up,TRUE
11,34,parent,director,H1,4,4,adult-child,I've got the one who's not the man crawling the other one,TRUE
11,35,child,director,D1,4,4,adult-child,The one who that looks like they're in a boat,TRUE
11,36,child,matcher,I1,4,4,adult-child,I've got the one where he's holding something,TRUE
11,37,child,director,G1,4,4,adult-child,The one that has one triangle and one diamond,TRUE
11,38,parent,director,B1,4,4,adult-child,I've got the one that looks like the man walking really sad,TRUE
11,39,child,director,F1,4,4,adult-child,I've got the one that looks like it's running really wide,TRUE
11,40,parent,director,C1,4,4,adult-child,I've got the one who looks like he's crawling,TRUE
12,1,parent,director,H1,1,6,adult-child,A a it look like a a diamond on the top it look like a man pointing this way can you pick that man,TRUE
12,2,child,director,G1,1,6,adult-child,Um I have a man bending down,FALSE
12,3,parent,director,D1,1,6,adult-child,OK I have a man laying down,TRUE
12,4,child,director,I1,1,6,adult-child,Um a man holding a triangle,TRUE
12,5,parent,director,C1,1,6,adult-child,OK I have a man bending down,TRUE
12,6,child,director,B1,1,6,adult-child,A man um walking,TRUE
12,7,parent,director,A1,1,6,adult-child,OK I have a man walking this way,TRUE
12,8,child,director,K1,1,6,adult-child,I have a man He's bending down,TRUE
12,8,parent,matcher,K1,1,6,adult-child,You got the man bending down OK,TRUE
12,9,parent,director,F1,1,6,adult-child,I have a I have a man pointing to the sky,FALSE
12,10,child,director,E1,1,6,adult-child,I have a a man who uh uh walking Mhm,FALSE
12,10,parent,matcher,E1,1,6,adult-child,You got a man walking,FALSE
12,11,child,director,D1,2,6,adult-child,I have a man um laying down,TRUE
12,11,parent,matcher,D1,2,6,adult-child,You got the man laying down OK,TRUE
12,12,parent,director,K1,2,6,adult-child,I have a man bending over,TRUE
12,13,child,director,F1,2,6,adult-child,I have a uh man walking,FALSE
12,13,parent,matcher,F1,2,6,adult-child,You got the man walking OK,FALSE
12,14,parent,director,I1,2,6,adult-child,OK I got I got the man with the triangle,TRUE
12,15,child,director,A1,2,6,adult-child,Um I have a man walking This this way,TRUE
12,15,parent,matcher,A1,2,6,adult-child,"Which way is he walking, this way or? Is he walking there, OK",TRUE
12,16,parent,director,G1,2,6,adult-child,Oh I I got a man sitting down,TRUE
12,17,child,director,H1,2,6,adult-child,I have a man pointing,TRUE
12,17,parent,matcher,H1,2,6,adult-child,Pointing,TRUE
12,18,parent,director,E1,2,6,adult-child,I got a man jumping in the air,TRUE
12,19,child,director,C1,2,6,adult-child,I have the man bending down,TRUE
12,19,parent,matcher,C1,2,6,adult-child,OK you know that could be a dog too,TRUE
12,20,parent,director,B1,2,6,adult-child,Alright OK I have a man walking this way,FALSE
12,21,parent,director,H1,3,6,adult-child,I have a man pointing this way,TRUE
12,22,child,director,K1,3,6,adult-child,I have a zzz man laying down,FALSE
12,22,parent,matcher,K1,3,6,adult-child,Laying down,FALSE
12,23,parent,director,A1,3,6,adult-child,Yeah I got a man walking,TRUE
12,24,child,director,B1,3,6,adult-child,I have a man holding a triangle,FALSE
12,24,parent,matcher,B1,3,6,adult-child,A man with the triangle,FALSE
12,25,parent,director,C1,3,6,adult-child,"I got I got the thing that look like a dog, bending down",TRUE
12,26,child,director,G1,3,6,adult-child,"I have a uh man, uh pointing, sitting down",TRUE
12,26,parent,matcher,G1,3,6,adult-child,He's sitting down,TRUE
12,27,parent,director,D1,3,6,adult-child,I got I got a man laying down,TRUE
12,28,child,director,E1,3,6,adult-child,I got a man Um jumping,TRUE
12,28,parent,matcher,E1,3,6,adult-child,Jumping zzz,TRUE
12,29,parent,director,F1,3,6,adult-child,I have a man pointing to the sky,FALSE
12,30,child,director,I1,3,6,adult-child,I have a man um holding a triangle,TRUE
12,31,child,director,C1,4,6,adult-child,I have a man with A dog,TRUE
12,31,parent,matcher,C1,4,6,adult-child,You got the dog OK,TRUE
12,32,parent,director,E1,4,6,adult-child,I have a man jumping in the air,TRUE
12,33,child,director,H1,4,6,adult-child,I have a man pointing No,TRUE
12,33,parent,matcher,H1,4,6,adult-child,Is he laying down,TRUE
12,34,parent,director,I1,4,6,adult-child,I have a man with the upside down triangle,TRUE
12,35,child,director,A1,4,6,adult-child,I have a man um zzz Big one,FALSE
12,35,parent,matcher,A1,4,6,adult-child,Is it the big one or the little one,FALSE
12,36,parent,director,B1,4,6,adult-child,OK I have a man looking at the ground,TRUE
12,37,child,director,F1,4,6,adult-child,I have a man um pointing Mhm,TRUE
12,37,parent,matcher,F1,4,6,adult-child,OK pointing to the sky,TRUE
12,38,parent,director,K1,4,6,adult-child,OK I have a man I got the man pointing Not the one jumping,TRUE
12,39,child,director,D1,4,6,adult-child,I have the man laying down,TRUE
12,39,parent,matcher,D1,4,6,adult-child,You got the man laying down,TRUE
12,40,parent,director,G1,4,6,adult-child,I got the man sitting down,TRUE
13,1,parent,director,K1,1,6,adult-child,in my blue box it looks like a person is kind of bent over,TRUE
13,2,child,director,D1,1,6,adult-child,in my blue box it has like a person that has a head and he's like on the ground with his hands out,TRUE
13,3,parent,director,B1,1,6,adult-child,in my blue box it looks like a person who's walking with their head down,TRUE
13,4,child,director,C1,1,6,adult-child,in my blue box it looks like they're doing this on the floor,TRUE
13,5,parent,director,G1,1,6,adult-child,in my blue box it looks like a person is sitting down,TRUE
13,6,child,director,A1,1,6,adult-child,"in my blue box, it looks like a person is running away",TRUE
13,7,parent,director,H1,1,6,adult-child,in my blue box. it looks like a person is reading a book,TRUE
13,8,child,director,I1,1,6,adult-child,"in my blue box, it looks like a person who is bending over and reading a book",TRUE
13,9,parent,director,E1,1,6,adult-child,"in my blue box, it looks like it's a person jumping up",TRUE
13,10,child,director,F1,1,6,adult-child,"in my blue box, it looks like someone who's running like a bird",TRUE
13,11,child,director,E1,2,6,adult-child,in my blue box is a person who is jumping up,TRUE
